account_id,account_type,bot_type,is_bot,followers_count,friends_count,statuses_count,listed_count,favourites_count,account_age_days,tweets_per_day,follower_friend_ratio,timing_regularity,burst_score,url_ratio,retweet_ratio,hashtag_density,mention_ratio,linguistic_consistency,engagement_rate,network_clustering,profile_completeness,name_entropy,coordinated_score,has_profile_image,has_geo_enabled,has_url_in_profile,is_verified
ACC03617,genuine,genuine,0,8788,438,2842,6,1530,1956,1.453,20.0182,0.4711,0.3497,0.1942,0.4254,0.1303,0.3538,0.0074,0.191,0.259,0.55,3.3308,0.0325,1,0,1,0
ACC03618,genuine,genuine,0,631,1278,3705,34,1347,1789,2.071,0.4934,0.2476,0.2946,0.1878,0.3447,0.1121,0.3947,0.3469,0.0354,0.076,0.2,1.9362,0.224,0,1,0,0
ACC03619,genuine,genuine,0,972,158,1374,13,584,1530,0.898,6.1132,0.1445,0.17,0.0752,0.236,0.1303,0.2466,0.4286,0.864,0.0179,0.0,2.7422,0.0114,0,0,0,0
ACC03620,genuine,genuine,0,3135,598,2662,21,390,3781,0.704,5.2337,0.1062,0.1543,0.4251,0.0231,0.097,0.418,0.3364,0.0773,0.0828,0.3,2.738,0.1001,1,0,0,0
ACC03621,genuine,genuine,0,1328,537,1351,1975,2127,3825,0.3532,2.4684,0.4386,0.1335,0.2117,0.4312,0.1698,0.1394,0.4613,0.2288,0.3711,0.5,3.1202,0.0662,1,1,0,0
ACC03622,genuine,genuine,0,61,3864,1696,95,2468,1294,1.3107,0.0158,0.214,0.3123,0.3787,0.1839,0.3353,0.39,0.2893,0.1858,0.187,0.5,1.7422,0.0557,1,1,0,0
ACC03623,spambot_1,spambot1,1,26,44,2608,0,41,1490,1.7503,0.5778,0.8085,0.8335,0.7134,0.7825,0.8782,0.8129,0.5141,0.0457,0.6714,0.3,3.9765,0.7199,1,0,0,0
ACC03624,spambot_3,spambot3,1,1151,2053,4593,38,1467,1815,2.5306,0.5604,0.1933,0.6815,0.7442,0.3049,0.4961,0.176,0.6349,0.0282,0.4071,0.3,3.1941,0.5365,1,0,0,0
ACC03625,spambot_1,spambot1,1,190,31,5506,0,4,1277,4.3117,5.9375,0.9765,0.9271,0.9641,0.7668,0.7259,0.2659,0.9214,0.0179,0.8484,0.3,5.0652,0.9805,1,0,0,0
ACC03626,genuine,genuine,0,3956,183,7188,87,734,1935,3.7147,21.5,0.1732,0.2679,0.1987,0.3277,0.3218,0.0946,0.0983,0.7147,0.259,0.75,3.3044,0.0278,1,1,1,0
ACC03627,genuine,genuine,0,5669,145,47090,7,1304,968,48.6467,38.8288,0.1657,0.0834,0.2725,0.2584,0.2626,0.1963,0.3131,0.3913,0.412,0.55,4.2237,0.1404,1,0,1,0
ACC03628,genuine,genuine,0,218,1358,1600,59,1364,3650,0.4384,0.1604,0.7406,0.3757,0.4264,0.153,0.2833,0.0511,0.5491,1.0458,0.3136,0.3,3.1485,0.1633,1,0,0,0
ACC03629,spambot_3,spambot3,1,306,3408,12638,4,12156,1912,6.6098,0.0898,0.3024,0.595,0.6427,0.3046,0.0828,0.3325,0.3791,0.0077,0.3405,0.3,3.1402,0.6064,1,0,0,0
ACC03630,spambot_3,spambot3,1,343,413,2221,7,475,1724,1.2883,0.8285,0.5033,0.1182,0.2916,0.5131,0.5407,0.5402,0.5119,0.1608,0.7348,0.3,3.2314,0.6297,1,0,0,0
ACC03631,spambot_1,spambot1,1,8,52,4169,0,5,1169,3.5663,0.1509,0.8107,0.9742,0.9408,0.8115,0.7843,0.7052,0.8185,0.0987,0.8411,0.3,4.1279,0.4873,1,0,0,0
ACC03632,spambot_3,spambot3,1,2740,247,4285,1,985,2590,1.6544,11.0484,0.3718,0.3359,0.5184,0.7859,0.4657,0.671,0.3135,0.0199,0.5176,0.3,3.7876,0.5717,1,0,0,0
ACC03633,genuine,genuine,0,990,4809,23310,516,22330,3857,6.0436,0.2058,0.3986,0.1577,0.3199,0.4956,0.0885,0.2582,0.4313,0.3599,0.2846,0.3,4.0397,0.0237,1,0,0,0
ACC03634,spambot_2,spambot2,1,36,247,2745,2,2951,2133,1.2869,0.1452,0.7885,0.7646,0.5183,0.6343,0.7657,0.6393,0.789,0.0249,0.8706,0.0,3.4264,0.8712,0,0,0,0
ACC03635,genuine,genuine,0,1025,3731,6934,5,814,1619,4.2829,0.2747,0.2938,0.1783,0.3316,0.2198,0.1356,0.0633,0.2464,0.3044,0.1671,0.3,2.1713,0.06,1,0,0,0
ACC03636,genuine,genuine,0,2498,456,4587,220,11910,2573,1.7827,5.4661,0.1748,0.3554,0.4373,0.3728,0.2196,0.383,0.1838,0.17,0.4213,0.3,3.3025,0.0551,1,0,0,0
ACC03637,spambot_2,spambot2,1,427,376,2426,0,47,1942,1.2492,1.1326,0.4968,0.7266,0.6711,0.5539,0.7293,0.753,0.9781,0.0117,0.6693,0.55,3.8583,0.7951,1,0,1,0
ACC03638,genuine,genuine,0,1273,168,4465,1,1506,2667,1.6742,7.5325,0.2538,0.2704,0.3454,0.0711,0.39,0.1484,0.3235,0.438,0.2124,0.5,3.7423,0.2675,1,1,0,0
ACC03639,spambot_2,spambot2,1,644,42,1580,5,1140,1691,0.9344,14.9767,0.3747,0.5269,0.552,0.6898,0.8273,0.9254,0.5338,0.0198,0.5961,0.3,3.7359,0.6925,1,0,0,0
ACC03640,spambot_3,spambot3,1,1732,1092,6638,1,8403,2585,2.5679,1.5846,0.6275,0.1217,0.4108,0.3917,0.129,0.4696,0.3711,0.0863,0.2406,0.3,3.3096,0.2329,1,0,0,0
ACC03641,spambot_1,spambot1,1,94,402,5313,0,3,1765,3.0102,0.2333,0.8395,0.8596,0.9444,0.4675,0.5892,0.6176,0.9007,0.0033,0.4816,0.0,4.5682,0.8553,0,0,0,0
ACC03642,spambot_2,spambot2,1,40,45,7295,13,158,2196,3.3219,0.8696,0.5153,0.8059,0.8223,0.4423,0.8033,0.6074,0.7629,0.0664,0.6804,0.55,4.297,0.6224,1,0,1,0
ACC03643,genuine,genuine,0,6859,2070,25205,7,1076,2232,11.2926,3.3119,0.0646,0.1118,0.2523,0.3147,0.0901,0.6128,0.1426,0.5647,0.5289,0.75,2.6034,0.1077,1,1,1,0
ACC03644,genuine,genuine,0,8896,58,15295,356,14428,3440,4.4462,150.7797,0.4768,0.0475,0.5247,0.2785,0.1527,0.2027,0.2629,1.0552,0.2071,0.5,3.5284,0.0065,1,1,0,0
ACC03645,genuine,genuine,0,2000,393,1231,103,9113,2309,0.5331,5.0761,0.3842,0.7812,0.1128,0.3069,0.1949,0.3713,0.1492,1.3365,0.5573,0.5,3.6853,0.0041,1,1,0,0
ACC03646,spambot_1,spambot1,1,55,36,414,0,8,1336,0.3099,1.4865,0.8467,0.9762,0.8058,0.8272,0.9161,0.311,0.7561,0.0193,0.665,0.3,4.8972,0.8368,1,0,0,0
ACC03647,genuine,genuine,0,17652,415,9249,16,1702,2190,4.2233,42.4327,0.3045,0.0904,0.3281,0.5662,0.0769,0.3646,0.3189,0.1833,0.2429,0.3,3.3718,0.0055,1,0,0,0
ACC03648,spambot_3,spambot3,1,1273,1327,1202,11,498,1963,0.6123,0.9586,0.2686,0.6523,0.7819,0.6406,0.8267,0.4873,0.5515,0.0135,0.8827,0.3,2.7301,0.5213,1,0,0,0
ACC03649,genuine,genuine,0,35567,113,1659,36,2357,2882,0.5756,311.9912,0.6034,0.3503,0.3309,0.4538,0.5259,0.2176,0.3532,0.0509,0.4955,0.0,3.4292,0.0152,0,0,0,0
ACC03650,genuine,genuine,0,246,576,1287,86,2092,2324,0.5538,0.4263,0.4259,0.4481,0.3168,0.3734,0.3408,0.2184,0.0365,0.0805,0.1343,0.55,2.4499,0.1873,1,0,1,0
ACC03651,spambot_1,spambot1,1,8,86,2804,0,6,1849,1.5165,0.092,0.7989,0.6487,0.9943,0.6668,0.9276,0.5779,0.9084,0.0801,0.8808,0.0,3.9141,0.8502,0,0,0,0
ACC03652,spambot_3,spambot3,1,176,1396,3502,0,1328,1773,1.9752,0.126,0.1325,0.2042,0.8037,0.257,0.31,0.6082,0.3212,0.0378,0.7557,0.3,4.0056,0.7518,1,0,0,0
ACC03653,genuine,genuine,0,1942,854,17720,82,341,2362,7.5021,2.2713,0.1372,0.1617,0.6645,0.1302,0.1162,0.1677,0.1061,0.3786,0.2563,0.25,2.7127,0.041,0,0,1,0
ACC03654,spambot_1,spambot1,1,31,173,2915,0,1,1381,2.1108,0.1782,0.8028,0.8087,0.9163,0.9848,0.6694,0.4255,0.9156,0.0523,0.4676,0.55,4.0643,0.8322,1,0,1,0
ACC03655,spambot_1,spambot1,1,24,492,845,0,2,1934,0.4369,0.0487,0.7418,0.88,0.8546,0.7918,0.8,0.5326,0.9371,0.1294,0.6224,0.0,4.9829,0.8118,0,0,0,0
ACC03656,spambot_2,spambot2,1,206,247,1125,1,190,1710,0.6579,0.8306,0.8889,0.6085,0.8783,0.8014,0.7302,0.3784,0.6234,0.3372,0.7206,0.3,4.4333,0.7354,1,0,0,0
ACC03657,genuine,genuine,0,50,267,8516,1,1582,2008,4.241,0.1866,0.1124,0.3616,0.1471,0.2167,0.3826,0.0722,0.1298,0.0492,0.5587,0.5,3.597,0.0338,1,1,0,0
ACC03658,spambot_1,spambot1,1,1,313,8997,0,12,2295,3.9203,0.0032,0.9551,0.967,0.9679,0.7084,0.6826,0.6425,0.8735,0.0133,0.7081,0.55,6.0,0.8025,1,0,1,0
ACC03659,genuine,genuine,0,1203,2151,10337,223,1033,2467,4.1901,0.559,0.5048,0.1276,0.1644,0.3971,0.218,0.1999,0.4902,0.031,0.1408,0.5,1.9542,0.0081,1,1,0,0
ACC03660,genuine,genuine,0,286,116,4135,38,321,2356,1.7551,2.4444,0.1998,0.3516,0.1503,0.4447,0.1961,0.2824,0.0783,0.6937,0.4436,0.75,3.6433,0.0061,1,1,1,0
ACC03661,genuine,genuine,0,5140,124,5422,75,373,2837,1.9112,41.12,0.3768,0.3341,0.1842,0.1956,0.2099,0.1954,0.1393,0.0112,0.2659,0.5,4.2259,0.0141,1,1,0,0
ACC03662,genuine,genuine,0,2765,1476,33797,1265,306,1469,23.0068,1.872,0.2862,0.2688,0.0822,0.5475,0.0825,0.5958,0.2888,1.3156,0.3623,0.3,2.0266,0.2219,1,0,0,0
ACC03663,genuine,genuine,0,3482,211,4405,15,243,1234,3.5697,16.4245,0.2365,0.4448,0.1565,0.2294,0.0836,0.2833,0.2794,0.3722,0.0953,0.55,3.2524,0.332,1,0,1,0
ACC03664,genuine,genuine,0,777,842,5148,793,1116,2982,1.7264,0.9217,0.1232,0.344,0.2872,0.3937,0.5471,0.2731,0.1644,1.6934,0.2725,0.5,2.8735,0.0519,1,1,0,0
ACC03665,spambot_1,spambot1,1,193,160,2810,0,1,1095,2.5662,1.1988,0.9007,0.9197,0.8891,0.8865,0.6756,0.2204,0.6611,0.051,0.6067,0.3,5.1399,0.8963,1,0,0,0
ACC03666,spambot_1,spambot1,1,4,22,6025,0,15,1407,4.2822,0.1739,0.7765,0.7014,0.8585,0.8553,0.7349,0.353,0.6605,0.0177,0.9228,0.5,4.4476,0.7405,1,1,0,0
ACC03667,genuine,genuine,0,2152,205,5157,634,692,3257,1.5834,10.4466,0.2271,0.59,0.36,0.0568,0.0637,0.1393,0.1609,0.0767,0.2832,0.3,3.3798,0.1975,1,0,0,0
ACC03668,spambot_1,spambot1,1,5,43,4047,0,9,1305,3.1011,0.1136,0.8093,0.8525,0.8409,0.7743,0.8513,0.5437,0.9677,0.0969,0.6805,0.3,4.4346,0.7071,1,0,0,0
ACC03669,spambot_3,spambot3,1,3697,1097,4853,15,204,2315,2.0963,3.367,0.5723,0.2703,0.5959,0.5141,0.5212,0.5454,0.3973,0.4457,0.7386,0.3,4.2313,0.773,1,0,0,0
ACC03670,spambot_3,spambot3,1,1994,1439,16400,26,749,1459,11.2406,1.3847,0.4132,0.3958,0.5124,0.1406,0.6002,0.5538,0.3854,0.0856,0.6627,0.5,3.8477,0.8922,1,1,0,0
ACC03671,spambot_2,spambot2,1,34,127,639,0,2979,2249,0.2841,0.2656,0.4766,0.7814,0.691,0.792,0.6691,0.7101,0.7552,0.0936,0.7907,0.5,3.1083,0.9103,1,1,0,0
ACC03672,genuine,genuine,0,5748,468,790,246,1509,2306,0.3426,12.2559,0.2797,0.0771,0.1534,0.0847,0.4408,0.3898,0.2309,2.2391,0.5121,0.3,2.9969,0.0756,1,0,0,0
ACC03673,genuine,genuine,0,873,1014,10844,2,1081,2799,3.8742,0.8601,0.1162,0.4433,0.1296,0.2912,0.2851,0.2139,0.1958,0.0291,0.4638,0.5,3.3131,0.1885,1,1,0,0
ACC03674,spambot_1,spambot1,1,26,105,4857,0,13,1164,4.1727,0.2453,0.617,0.8165,0.8943,0.6979,0.7191,0.5792,0.8104,0.0752,0.5815,0.3,3.927,0.6484,1,0,0,0
ACC03675,genuine,genuine,0,671,512,8798,246,607,2695,3.2646,1.308,0.2363,0.0591,0.564,0.803,0.0696,0.5798,0.7466,0.7809,0.1857,0.3,2.7145,0.02,1,0,0,0
ACC03676,genuine,genuine,0,63,93,2820,3,3253,749,3.765,0.6702,0.2427,0.2884,0.0455,0.1301,0.1293,0.0961,0.0135,0.8143,0.0854,0.3,3.2637,0.0226,1,0,0,0
ACC03677,genuine,genuine,0,778,1966,8901,23,12964,3879,2.2947,0.3955,0.3168,0.3351,0.4266,0.5105,0.3331,0.0422,0.213,0.7417,0.3399,0.5,3.222,0.2485,1,1,0,0
ACC03678,spambot_1,spambot1,1,15,65,1679,0,42,1507,1.1141,0.2273,0.7676,0.7211,0.9801,0.7213,0.6624,0.4262,0.7563,0.0709,0.5412,0.3,4.9693,0.7174,1,0,0,0
ACC03679,genuine,genuine,0,1865,1409,13729,732,148,3245,4.2308,1.3227,0.1239,0.4571,0.0698,0.053,0.3949,0.2125,0.0698,0.707,0.2278,0.5,2.8777,0.1397,1,1,0,0
ACC03680,genuine,genuine,0,1334,15471,11508,6,1618,1647,6.9872,0.0862,0.2352,0.1346,0.2575,0.2831,0.1964,0.5607,0.1069,0.1073,0.1457,0.5,3.2032,0.089,1,1,0,0
ACC03681,spambot_2,spambot2,1,53,73,1767,4,1128,2503,0.706,0.7162,0.8576,0.7257,0.8951,0.8379,0.9575,0.5836,0.8582,0.0167,0.5763,0.3,3.1571,0.6584,1,0,0,0
ACC03682,spambot_1,spambot1,1,103,77,3472,0,45,1719,2.0198,1.3205,0.7102,0.753,0.9692,0.8929,0.7561,0.4375,0.8975,0.0329,0.76,0.3,5.1522,0.7376,1,0,0,0
ACC03683,genuine,genuine,0,148,301,845,19,363,2259,0.3741,0.4901,0.1278,0.1388,0.2132,0.3873,0.3304,0.1123,0.1139,0.1795,0.2506,0.3,3.193,0.0138,1,0,0,0
ACC03684,genuine,genuine,0,2222,149,4103,152,11078,2081,1.9716,14.8133,0.1325,0.3928,0.326,0.2953,0.0831,0.2036,0.2663,0.4208,0.3011,0.55,3.7744,0.0488,1,0,1,0
ACC03685,spambot_3,spambot3,1,151,263,5950,32,1551,1875,3.1733,0.572,0.3954,0.3819,0.424,0.7365,0.4867,0.5529,0.4243,0.1053,0.8113,0.5,2.1917,0.6562,1,1,0,0
ACC03686,spambot_3,spambot3,1,895,719,3599,26,579,2125,1.6936,1.2431,0.3527,0.7324,0.7799,0.5437,0.2038,0.8108,0.6896,0.0549,0.7497,0.55,4.326,0.622,1,0,1,0
ACC03687,spambot_2,spambot2,1,434,327,709,4,2637,2458,0.2884,1.3232,0.2222,0.7926,0.9579,0.3728,0.9182,0.5492,0.6731,0.066,0.5068,0.3,4.0662,0.7418,1,0,0,0
ACC03688,spambot_3,spambot3,1,311,648,671,5,975,1492,0.4497,0.4792,0.5314,0.1943,0.3628,0.8258,0.3965,0.4532,0.4638,0.0675,0.4192,0.3,3.0044,0.9089,1,0,0,0
ACC03689,spambot_2,spambot2,1,256,67,23772,4,504,1578,15.0646,3.7647,0.7296,0.7464,0.8499,0.5824,0.5302,0.4065,0.5012,0.0147,0.8612,0.0,3.4216,0.812,0,0,0,0
ACC03690,spambot_2,spambot2,1,198,104,1254,0,246,2229,0.5626,1.8857,0.4706,0.6489,0.8572,0.7631,0.643,0.682,0.5477,0.0392,0.6139,0.55,2.7446,0.8336,1,0,1,0
ACC03691,genuine,genuine,0,1420,1729,4069,27,10253,1528,2.663,0.8208,0.2024,0.4101,0.2133,0.1925,0.3299,0.2769,0.4186,0.0775,0.1345,0.3,3.5114,0.1145,1,0,0,0
ACC03692,spambot_1,spambot1,1,6,191,1653,0,17,1657,0.9976,0.0312,0.9382,0.8699,0.9425,0.8027,0.726,0.7514,0.899,0.1246,0.8736,0.0,4.7788,0.9517,0,0,0,0
ACC03693,genuine,genuine,0,995,466,45818,14,1188,2784,16.4576,2.1306,0.0904,0.2725,0.1288,0.0769,0.4833,0.1596,0.341,0.6174,0.101,0.5,2.8297,0.124,1,1,0,0
ACC03694,spambot_2,spambot2,1,216,242,3105,0,115,1699,1.8275,0.8889,0.7833,0.7484,0.7676,0.2994,0.8621,0.5524,0.5817,0.0471,0.6894,0.3,3.3865,0.6137,1,0,0,0
ACC03695,spambot_1,spambot1,1,3,313,94,0,12,1122,0.0838,0.0096,0.8952,0.7834,0.8949,0.8761,0.8932,0.6452,0.803,0.095,0.9022,0.3,4.3083,0.6987,1,0,0,0
ACC03696,genuine,genuine,0,2646,786,4129,66,2226,2335,1.7683,3.3621,0.1512,0.0883,0.2087,0.2361,0.1082,0.156,0.0355,1.5529,0.2127,0.3,4.643,0.0493,1,0,0,0
ACC03697,spambot_3,spambot3,1,1841,817,2403,37,4448,2394,1.0038,2.2506,0.1989,0.3903,0.4066,0.6862,0.889,0.3229,0.4297,0.1009,0.7357,0.3,2.4736,0.7446,1,0,0,0
ACC03698,genuine,genuine,0,5303,162,3102,206,11967,2764,1.1223,32.5337,0.3044,0.1288,0.2596,0.3706,0.2061,0.4709,0.201,0.6623,0.3711,0.55,1.5975,0.0131,1,0,1,0
ACC03699,spambot_1,spambot1,1,109,65,3094,0,2,1005,3.0786,1.6515,0.603,0.8581,0.7581,0.849,0.7212,0.7315,0.9807,0.0449,0.8604,0.3,5.4607,0.8665,1,0,0,0
ACC03700,genuine,genuine,0,2189,127,19789,43,4587,2344,8.4424,17.1016,0.445,0.156,0.4847,0.4867,0.0344,0.5424,0.0559,0.4342,0.3929,0.55,2.0154,0.1018,1,0,1,0
ACC03701,genuine,genuine,0,2963,355,22057,260,1172,1559,14.1482,8.323,0.3234,0.407,0.0685,0.1947,0.3928,0.2593,0.0804,0.0952,0.1374,0.3,4.067,0.0441,1,0,0,0
ACC03702,genuine,genuine,0,5011,439,4028,20,1494,1209,3.3317,11.3886,0.2564,0.3917,0.2941,0.3002,0.4112,0.2079,0.3635,0.114,0.4727,0.75,4.6258,0.023,1,1,1,0
ACC03703,genuine,genuine,0,8770,213,3876,254,8345,2030,1.9094,40.9813,0.2657,0.1834,0.1658,0.1716,0.2844,0.5686,0.3687,1.0087,0.1821,0.5,2.5603,0.0387,1,1,0,0
ACC03704,genuine,genuine,0,124,1069,11491,42,711,3021,3.8037,0.1159,0.2728,0.0975,0.1446,0.6181,0.1138,0.2158,0.3049,0.1265,0.471,0.45,2.776,0.0937,0,1,1,0
ACC03705,genuine,genuine,0,2760,85,2613,34,3082,3639,0.7181,32.093,0.1819,0.1368,0.3129,0.3706,0.3692,0.314,0.3406,0.1986,0.3871,0.55,2.9967,0.1012,1,0,1,0
ACC03706,genuine,genuine,0,632,548,8267,32,3039,2340,3.5329,1.1512,0.0392,0.2861,0.5263,0.1127,0.2255,0.1508,0.4004,1.6699,0.145,0.75,4.0858,0.0569,1,1,1,0
ACC03707,spambot_2,spambot2,1,314,512,3819,0,478,2268,1.6839,0.6121,0.4837,0.8847,0.6166,0.7863,0.7657,0.7791,0.5983,0.0383,0.5287,0.0,3.2978,0.5521,0,0,0,0
ACC03708,genuine,genuine,0,541,408,16016,101,5655,1940,8.2557,1.3227,0.1092,0.1456,0.0288,0.2559,0.5554,0.4186,0.064,0.0756,0.6691,0.5,3.5467,0.0274,1,1,0,0
ACC03709,spambot_3,spambot3,1,7589,691,19875,11,8172,720,27.6042,10.9668,0.5611,0.2116,0.406,0.7309,0.4696,0.663,0.1423,0.2009,0.7399,0.0,3.3693,0.4426,0,0,0,0
ACC03710,spambot_1,spambot1,1,121,373,8512,2,1,1885,4.5156,0.3235,0.7263,0.8052,0.6505,0.5515,0.8114,0.9068,0.7762,0.0472,0.5686,0.3,4.1408,0.8247,1,0,0,0
ACC03711,spambot_3,spambot3,1,1668,1384,5682,127,547,907,6.2646,1.2043,0.2534,0.5607,0.4665,0.5213,0.6982,0.2896,0.6618,0.0222,0.4578,0.3,2.107,0.4344,1,0,0,0
ACC03712,genuine,genuine,0,17341,509,15883,88,178,2394,6.6345,34.002,0.4112,0.4044,0.4944,0.3118,0.2823,0.2852,0.035,0.0158,0.4945,0.5,3.6041,0.0415,1,1,0,0
ACC03713,genuine,genuine,0,1717,513,19903,6,9733,738,26.9688,3.3405,0.4209,0.1682,0.2613,0.1863,0.0774,0.5157,0.1888,1.0275,0.3283,0.75,2.6396,0.0016,1,1,1,0
ACC03714,genuine,genuine,0,850,113,2673,53,508,2053,1.302,7.4561,0.3308,0.2927,0.5055,0.5572,0.2813,0.0652,0.3438,0.1525,0.3095,0.75,2.9593,0.1138,1,1,1,0
ACC03715,genuine,genuine,0,395,2278,6748,4,28521,797,8.4668,0.1733,0.2379,0.2943,0.344,0.1307,0.0087,0.0839,0.2425,0.2648,0.5751,0.3,3.1105,0.0342,1,0,0,0
ACC03716,spambot_3,spambot3,1,427,1001,1923,3,2016,3339,0.5759,0.4261,0.7233,0.4198,0.2256,0.6762,0.8879,0.7162,0.5895,0.1881,0.55,0.3,3.6594,0.4874,1,0,0,0
ACC03717,spambot_3,spambot3,1,2446,271,7288,78,4774,2155,3.3819,8.9926,0.3147,0.6498,0.4397,0.7495,0.591,0.6596,0.4453,0.0751,0.6314,0.5,4.2194,0.1998,1,1,0,0
ACC03718,spambot_3,spambot3,1,234,351,764,80,2059,2684,0.2846,0.6648,0.3997,0.388,0.3346,0.6005,0.6934,0.6592,0.4638,0.0724,0.2231,0.3,2.8857,0.4124,1,0,0,0
ACC03719,spambot_2,spambot2,1,142,259,1682,1,290,1000,1.682,0.5462,0.7532,0.3985,0.5534,0.2832,0.4993,0.686,0.4446,0.15,0.6428,0.55,3.6326,0.8659,1,0,1,0
ACC03720,spambot_3,spambot3,1,250,8008,14759,217,356,2138,6.9032,0.0312,0.5281,0.3454,0.6569,0.1467,0.1957,0.1774,0.3808,0.0847,0.7946,0.3,2.3299,0.5754,1,0,0,0
ACC03721,spambot_1,spambot1,1,44,59,6809,0,15,1613,4.2213,0.7333,0.8481,0.6433,0.9776,0.7186,0.735,0.5994,0.9767,0.3537,0.7789,0.3,4.5356,0.9285,1,0,0,0
ACC03722,genuine,genuine,0,3936,204,14458,43,525,2089,6.921,19.2,0.2742,0.3295,0.4573,0.5672,0.0872,0.2007,0.2931,0.3732,0.2751,0.3,3.4047,0.1392,1,0,0,0
ACC03723,spambot_3,spambot3,1,334,414,606,6,1485,2796,0.2167,0.8048,0.6199,0.4877,0.7277,0.3577,0.4328,0.2947,0.7838,0.1527,0.6744,0.5,3.3923,0.6874,1,1,0,0
ACC03724,spambot_2,spambot2,1,132,108,2909,3,446,2520,1.1544,1.211,0.725,0.4338,0.6011,0.6668,0.9488,0.5706,0.5326,0.0194,0.6145,0.3,3.219,0.7532,1,0,0,0
ACC03725,spambot_2,spambot2,1,96,370,1349,4,484,1661,0.8122,0.2588,0.2699,0.7964,0.8677,0.3968,0.9427,0.5675,0.7546,0.0188,0.7095,0.55,3.1738,0.6656,1,0,1,0
ACC03726,spambot_2,spambot2,1,154,346,13650,6,196,1479,9.2292,0.4438,0.8374,0.3394,0.6625,0.9418,0.8501,0.5645,0.4048,0.1251,0.8706,0.3,3.1889,0.7694,1,0,0,0
ACC03727,genuine,genuine,0,621,306,4884,93,16575,2641,1.8493,2.0228,0.2771,0.2312,0.4808,0.4171,0.4215,0.156,0.3202,1.199,0.487,0.75,3.0483,0.0925,1,1,1,0
ACC03728,spambot_3,spambot3,1,795,2031,20763,43,293,1685,12.3223,0.3912,0.2126,0.3087,0.4791,0.6598,0.7221,0.3533,0.3314,0.1429,0.3377,0.5,4.226,0.5674,1,1,0,0
ACC03729,spambot_3,spambot3,1,32659,87,4123,5,1246,1852,2.2262,371.125,0.6952,0.2122,0.3131,0.6966,0.5954,0.3085,0.6015,0.0728,0.5097,0.55,3.2119,0.4012,1,0,1,0
ACC03730,genuine,genuine,0,2182,805,2778,21,2444,950,2.9242,2.7072,0.0048,0.0758,0.1903,0.0625,0.2131,0.1872,0.0884,0.0393,0.2211,0.75,2.6012,0.0652,1,1,1,0
ACC03731,genuine,genuine,0,819,405,18178,53,3943,2014,9.0258,2.0172,0.1076,0.1979,0.3545,0.0837,0.5806,0.2285,0.2124,0.4394,0.3859,0.55,3.8087,0.2399,1,0,1,0
ACC03732,genuine,genuine,0,1530,89,9578,22,2302,2392,4.0042,17.0,0.1918,0.3885,0.4736,0.6955,0.4358,0.1472,0.4861,2.988,0.6096,0.3,2.4368,0.0197,1,0,0,0
ACC03733,genuine,genuine,0,1228,729,12733,8,15881,3005,4.2373,1.6822,0.1625,0.3801,0.2761,0.3787,0.2081,0.3221,0.3718,0.28,0.0312,0.75,4.0895,0.1163,1,1,1,0
ACC03734,spambot_1,spambot1,1,9,29,509,0,5,2032,0.2505,0.3,0.6064,0.8088,0.9781,0.6558,0.9493,0.3106,0.9586,0.0129,0.845,0.3,5.3308,0.7986,1,0,0,0
ACC03735,spambot_2,spambot2,1,39,338,2006,5,387,2082,0.9635,0.115,0.4879,0.8552,0.7905,0.7462,0.6489,0.6997,0.8704,0.114,0.4869,0.5,5.0732,0.8744,1,1,0,0
ACC03736,genuine,genuine,0,369,2570,5411,24,974,2378,2.2754,0.1435,0.1921,0.0712,0.3206,0.285,0.4122,0.3099,0.2217,0.0761,0.809,0.5,3.0566,0.0937,1,1,0,0
ACC03737,genuine,genuine,0,9802,189,7057,36,1672,2247,3.1406,51.5895,0.1952,0.1195,0.3096,0.1882,0.1869,0.0848,0.0673,0.2338,0.2441,0.5,3.5626,0.1043,1,1,0,0
ACC03738,spambot_3,spambot3,1,823,460,3726,2,336,1465,2.5433,1.7852,0.8775,0.4192,0.6032,0.3073,0.3805,0.5009,0.6692,0.0633,0.2483,0.3,3.2587,0.6775,1,0,0,0
ACC03739,genuine,genuine,0,302,133,34454,69,19080,3439,10.0186,2.2537,0.2395,0.34,0.1022,0.203,0.5957,0.1088,0.1198,0.0652,0.2807,0.3,3.1277,0.1916,1,0,0,0
ACC03740,genuine,genuine,0,824,1879,24491,33,4947,3196,7.663,0.4383,0.1654,0.2241,0.7693,0.0358,0.2249,0.0775,0.1435,0.5254,0.5349,0.3,3.5517,0.1231,1,0,0,0
ACC03741,genuine,genuine,0,4825,332,4495,37,766,1438,3.1259,14.4895,0.24,0.0451,0.1776,0.3097,0.1944,0.3634,0.3975,0.8538,0.3437,0.3,1.8161,0.2412,1,0,0,0
ACC03742,genuine,genuine,0,1820,496,13088,1,31009,1531,8.5487,3.662,0.3785,0.0514,0.2671,0.4646,0.2858,0.0953,0.048,0.2941,0.3951,0.5,3.2223,0.0098,1,1,0,0
ACC03743,genuine,genuine,0,462,1161,17312,13,68,2536,6.8265,0.3976,0.2582,0.1867,0.5602,0.06,0.4172,0.1669,0.1824,0.1095,0.4549,0.3,2.4903,0.3354,1,0,0,0
